Filename,File_Size,Index_of_Coincidence,Entropy,Nasty_Sig_Count,Super_Nasty_Sig_Count,Eval_Uses,Compression_Ratio,Longest_Word_Length,NonPrintableChars,ObfuscatedPHP,PasswordProtection,HiddenInAFile,DangerousPHP,DodgyPHP,SuspiciousEncoding,DodgyStrings,CloudflareBypass,Websites,Label
e873a43a6d,1576,0.025870598662476835,6.129309049299737,0,0,0,0.674492385786802,80,0,0,0,0,0,0,0,0,0,0,1
384fac46ad,1645,0.02648740191836946,6.0982856889819015,0,0,0,0.670516717325228,80,0,0,0,0,0,0,0,0,0,0,1
52f9257f16,1235,0.024445042290303743,6.14720935408856,0,0,0,0.6987854251012146,88,0,0,0,0,0,0,0,0,0,0,1
0686865d02,1564,0.025451906540802084,6.141887022604678,0,0,0,0.6854219948849105,80,0,0,0,0,0,0,0,0,0,0,1
178515e735,90514,0.021167235537780868,5.7413439973838605,0,0,0,0.3327882979428597,90192,0,0,0,0,0,0,0,0,0,0,1
b0c0b5b180,83073,0.015039915135834551,6.069812414148246,5,0,1,0.5582439541126479,108,0,0,0,1,8,0,0,0,0,0,1
d16c179c65,83073,0.015039915135834551,6.069812414148246,5,0,1,0.5582439541126479,108,0,0,0,1,8,0,0,0,0,0,1
793f9d5d27,90514,0.021167235537780868,5.7413439973838605,0,0,0,0.3327882979428597,90192,0,0,0,0,0,0,0,0,0,0,1
6173dfaf56,83073,0.015039915135834551,6.069812414148246,5,0,1,0.5582439541126479,108,0,0,0,1,8,0,0,0,0,0,1
c5cdd00a5a,83073,0.015039915135834551,6.069812414148246,5,0,1,0.5582439541126479,108,0,0,0,1,8,0,0,0,0,0,1
966850e6cd,1521,0.019928890273019827,6.206551046913583,0,0,0,0.7120315581854043,84,0,0,0,0,0,0,0,0,0,0,1
cc03d114fa,1458,0.02624386505522274,6.098630050747699,0,0,0,0.7160493827160493,86,0,0,0,0,0,0,0,0,0,0,1
c627ec2f0c,1513,0.02836964998234,6.150856380434222,0,0,0,0.6966292134831461,89,0,0,0,0,0,0,0,0,0,0,1
7155f6d1b4,1391,0.02734640468789598,6.093770135423665,0,0,0,0.6671459381739756,80,0,2,0,0,0,0,0,0,0,0,1
b9266139b8,1209,0.024733099984114725,6.133369323032653,0,0,0,0.7088502894954508,86,0,0,0,0,0,0,0,0,0,0,1
c73e6416e0,1463,0.03276815343918807,6.156034273732761,0,0,0,0.6602870813397129,80,0,0,0,0,0,0,0,0,0,0,1
bccff5ca83,1386,0.03501232021087617,6.132970432933468,0,0,0,0.6587301587301587,80,0,0,0,0,0,0,0,0,0,0,1
e672818409,1550,0.036340615173160624,6.056743577847639,0,0,0,0.6490322580645161,92,0,4,0,0,0,0,0,0,0,0,1
a8882ca076,1392,0.02302052604179578,6.177963172004823,0,0,0,0.6925287356321839,87,0,1,0,0,0,0,0,0,0,0,1
0bb51d2975,1281,0.02541349531615925,6.073492987916182,0,0,0,0.7041373926619828,80,0,0,0,0,0,0,0,0,0,0,1
b68a95b162,1775,0.03388221096590819,6.154077003297186,0,0,0,0.6507042253521127,86,0,0,0,0,0,0,0,0,0,0,1
4ddcd65f79,1681,0.03574048893799042,6.152823175989598,0,0,0,0.652587745389649,80,0,0,0,0,0,0,0,0,0,0,1
abb6df4121,1832,0.023855291808470805,6.158363384038309,0,0,0,0.6834061135371179,80,0,0,0,0,0,0,0,0,0,0,1
73ae12ea7c,1559,0.030733798779870248,6.166791933185084,0,0,0,0.6510583707504811,81,0,1,0,0,0,0,0,0,0,0,1
591f7271b5,1577,0.025921479130521553,6.1608680053482265,0,0,0,0.6797717184527584,80,0,2,0,0,0,0,0,0,0,0,1
01cdc2a20c,1429,0.028475770994191938,6.075703130980967,0,0,0,0.6745976207137858,80,0,0,0,0,0,0,0,0,0,0,1
cee7a456ae,1364,0.022740719862817702,6.1632696209022395,0,0,0,0.6920821114369502,80,0,0,0,0,0,0,0,0,0,0,1
b447cc4844,2046,0.03463947782900382,6.170876601784197,0,0,0,0.6329423264907136,80,0,0,0,0,0,0,0,0,0,0,1
59ef77ace6,1344,0.02129427720455271,6.163171233437639,0,0,0,0.7194940476190477,80,0,0,0,0,0,0,0,0,0,0,1
9a3cf9b12a,1279,0.024810316158090057,6.095339663755532,0,0,0,0.7130570758405004,80,0,2,0,0,0,0,0,0,0,0,1
6db6b14b40,1621,0.030087356531938066,6.116520545456822,0,0,0,0.6785934608266502,90,0,0,0,0,0,0,0,0,0,0,1
5a66728f4b,1377,0.023933475198865076,6.148466915748122,0,0,0,0.7087872185911401,80,0,1,0,0,0,0,0,0,0,0,1
929d419605,1576,0.025870598662476835,6.129309049299737,0,0,0,0.674492385786802,80,0,0,0,0,0,0,0,0,0,0,1
7de93e7c89,1429,0.028475770994191938,6.075703130980967,0,0,0,0.6745976207137858,80,0,0,0,0,0,0,0,0,0,0,1
a84e13de79,1364,0.022740719862817702,6.1632696209022395,0,0,0,0.6920821114369502,80,0,0,0,0,0,0,0,0,0,0,1
3d35b2e924,2046,0.03463947782900382,6.170876601784197,0,0,0,0.6329423264907136,80,0,0,0,0,0,0,0,0,0,0,1
2f3b3646f2,1344,0.02129427720455271,6.163171233437639,0,0,0,0.7194940476190477,80,0,0,0,0,0,0,0,0,0,0,1
5dff845d25,1279,0.024810316158090057,6.095339663755532,0,0,0,0.7130570758405004,80,0,2,0,0,0,0,0,0,0,0,1
a15345172f,1645,0.02648740191836946,6.0982856889819015,0,0,0,0.670516717325228,80,0,0,0,0,0,0,0,0,0,0,1
5a86aa69f6,1235,0.024445042290303743,6.14720935408856,0,0,0,0.6987854251012146,88,0,0,0,0,0,0,0,0,0,0,1
68d0cd369a,1564,0.025451906540802084,6.141887022604678,0,0,0,0.6854219948849105,80,0,0,0,0,0,0,0,0,0,0,1
5946bead09,6604,0.04949235214468985,5.12498460511766,0,0,0,0.3765899454875833,65,0,0,0,0,10,0,0,0,0,0,0
4dc2dc4bce,111979,0.05642340202778652,4.9549240762015705,4,0,0,0.29742183802320077,46,0,0,0,0,0,0,0,0,0,0,0
519a56f9e0,6126643,0.03370343646115592,5.310061356573265,0,0,0,0.12582029016542992,20261,0,0,0,0,0,0,0,0,0,0,0
eb68edd86c,57,0.12155388471177944,3.9040098347359096,0,0,0,0.8596491228070176,14,0,0,0,0,0,0,0,0,0,0,0
c7bc0f6af2,11956,0.2023522893700511,5.18177459155152,2,0,0,0.18609902977584478,98,0,0,0,0,0,0,0,0,0,0,0
6d2c76c78c,1481,0.048479843787068634,5.249385121305227,0,0,0,0.5111411208642809,53,0,0,0,0,0,0,0,0,0,0,0
d75616acca,720,0.03529207232267038,5.305433711068101,0,0,0,0.5541666666666667,40,0,0,0,0,0,0,0,0,0,0,0
9c9b1be956,358698,0.22108504623652128,5.087969074024727,0,0,0,0.07490144912990873,54,0,0,0,0,0,0,0,0,0,0,0
fd861c1fca,8196,0.7922837999409275,1.029462622074129,0,0,0,0.07186432406051732,2039,0,0,0,0,0,0,0,0,0,0,0
21af15f142,317,0.05225012977678393,4.574963636727143,0,0,0,0.6813880126182965,24,0,0,0,0,0,0,0,0,0,0,0
6007bf88ba,352,0.035062160062160064,5.483448529822804,0,0,0,0.6931818181818182,66,0,0,0,0,0,0,0,0,0,0,0
c342c7b782,174,0.05740482359976081,4.22190010779985,0,0,0,0.6954022988505747,21,0,0,0,0,0,0,0,0,0,0,0
b9b7d4cafc,53,0.03483309143686502,4.395164660815568,0,0,0,1.0943396226415094,27,0,0,0,0,0,0,0,0,0,0,0
3007df6fa2,6149,0.052833384103905055,5.2917990714076355,0,0,0,0.4007155635062612,254,0,0,0,0,0,0,0,0,0,0,0
d69658cd2e,6112,0.053032853810097834,5.290935962422102,0,0,0,0.3993782722513089,254,0,0,0,0,0,0,0,0,0,0,0
d959b641d3,13816,0.06364546940388763,5.03206619535689,0,0,0,0.2940069484655472,39,0,0,0,0,7,0,0,0,0,0,0
3e3e9af293,50457,0.061268819385300675,5.043305752404663,0,0,0,0.26150980042412353,75,0,0,0,0,15,0,0,0,0,0,0
f9a697908b,1701,0.0814738735000173,4.621497259920332,0,0,0,0.3262786596119929,24,0,0,0,0,4,0,0,0,0,0,0
71e470d025,13664,0.056495840147436596,5.024058513960559,0,0,0,0.30013173302107726,89,0,0,0,0,4,0,0,0,0,0,0
573aaafe98,17509,0.06290679738282187,5.090609090062658,0,0,0,0.3138385972928208,53,0,0,0,0,7,0,0,0,0,0,0
6dcb7b1ea1,2310,0.0674893462247295,5.090621718489114,0,0,0,0.34935064935064936,29,0,0,0,0,0,0,0,0,0,0,0
4bf31023d1,135327,0.05748753307193651,5.194981115011941,0,0,0,0.2959128629172301,86,0,0,0,0,62,0,0,0,0,0,0
9dcd14ec3b,21050,0.07330168302013094,5.024268450749404,0,0,0,0.28028503562945367,48,0,0,0,0,2,0,0,0,0,0,0
f34b3de4c9,2487,0.07066997785103617,4.787281999619885,0,0,0,0.41777241656614394,35,0,0,0,0,1,0,0,0,0,0,0
39ffacc8d2,314865,0.0625027399430076,5.148466525511573,6,0,0,0.2856081177647563,105,0,5,0,0,73,0,0,0,0,0,0
eb231ebcd8,97368,0.06779177803155136,5.0266897555743855,0,0,0,0.24313942979212883,69,0,0,0,0,10,0,0,0,0,0,0
c7e528c550,4872,0.07490883850974181,5.0567207394461535,0,0,0,0.3421592775041051,38,0,0,0,0,2,0,0,0,0,0,0
00158d3c9f,10139,0.06427172462565175,5.39402459629284,3,0,0,0.3793273498372621,46,0,0,0,0,3,0,0,0,0,0,0
48f71ecb49,629,0.05978046236570028,4.997643585395836,0,0,0,0.4944356120826709,19,0,0,0,0,0,0,0,0,0,0,0
c4211fa89d,2911,0.06685672664770789,5.10581403736096,0,0,0,0.3366540707660598,48,0,0,0,0,0,0,0,0,0,0,0
af37251431,18976,0.061479353324909,5.398767165464748,0,0,0,0.24067242833052277,57,0,0,0,0,0,0,0,0,0,0,0
57a2f8d68d,8212,0.06328557387079442,5.305842499324407,2,0,0,0.36117876278616656,47,0,0,0,0,2,0,0,0,0,0,0
8abda8b015,7134,0.07266954104542037,5.481337353953408,0,0,0,0.3514157555368657,48,0,0,0,0,0,0,0,0,0,0,0
cf03440ad4,7872,0.07099847722368724,5.112641980368905,0,0,0,0.31148373983739835,65,0,0,0,0,0,0,0,0,0,0,0
686302956d,23051,0.0625812140974587,5.314222875814999,0,0,0,0.23651902303587696,67,0,1,0,0,0,0,0,0,0,0,0
b9b953ecb7,3457,0.07768758236107093,4.960504699198983,0,0,0,0.40555394851026905,39,0,0,0,0,0,0,0,0,0,0,0
adb8f33520,13990,0.0722424557925146,5.217003931883578,0,0,0,0.23831308077198,73,0,0,0,0,0,0,0,0,0,0,0
85637f6d2d,57426,0.07105043486451061,5.0449672313532306,0,0,0,0.1941803364329746,69,0,1,0,0,0,0,0,0,0,0,0
0a7d896a87,27370,0.0725082327609091,4.997656020217826,0,0,0,0.25520643039824625,48,0,0,0,0,0,0,0,0,0,0,0
f0691763dc,50742,0.06878315774397098,5.0927621134250325,0,0,0,0.20897875527176699,53,0,0,0,0,8,0,0,0,0,0,0
34db097ae5,18047,0.07182058968135346,5.222321240730979,1,0,0,0.30647753089156093,55,0,0,0,0,1,0,0,0,0,0,0
d240c1a369,1625,0.0522084122773778,5.010401343019029,0,0,0,0.44984615384615384,45,0,0,0,0,0,0,0,0,0,0,0
27ad8055d3,4506,0.06163620537027212,5.201038752572723,0,0,0,0.3521970705725699,59,0,0,0,0,0,0,0,0,0,0,0
e94fbe5b01,23402,0.06764362861053452,5.250334894744439,0,0,0,0.23066404580805058,51,0,4,0,0,0,0,0,0,0,0,0
e3e502c6a8,404,0.05427118394221556,4.936432346421529,0,0,0,0.6163366336633663,18,0,0,0,0,0,0,0,0,0,0,0
0b265ebf00,4506,0.08319995586104703,4.780246864556622,0,0,0,0.12272525521526853,29,0,0,0,0,3,0,0,0,0,0,0
2a0274d6fa,49955,0.07244017634047366,5.028948417315506,0,0,0,0.2288259433490141,65,0,0,0,0,7,0,0,0,0,0,0
c440e0d8de,10875,0.05289338483232175,5.336360301342646,0,0,0,0.3315862068965517,60,0,0,0,0,2,0,0,0,0,0,0
199502d228,91844,0.05989841253016291,5.111684624650778,2,0,0,0.24927050215582944,74,0,1,0,0,18,0,0,0,0,0,0
8556d35fc6,24372,0.09797035005868276,5.061305661348356,0,0,0,0.24261447562776958,75,0,0,0,0,0,0,0,0,0,0,0
8bfb267086,12009,0.06726553463760718,5.010452397294256,0,0,0,0.2787076359397119,46,0,0,0,0,0,0,0,0,0,0,0
b139e33dd0,4790,0.05773704614480558,5.106021522423846,0,0,0,0.2818371607515658,49,0,0,0,0,2,0,0,0,0,0,0
41b7847988,2777,0.058393151235083575,5.0400617874814815,0,0,0,0.2657544112351458,46,0,0,0,0,0,0,0,0,0,0,0
69599134b1,4129,0.0539294994189332,5.130220834410638,15,0,0,0.26398643739404215,43,0,0,0,0,15,0,0,0,0,0,0
549dae7cfc,200350,0.062312763304649306,5.007768667532148,0,0,0,0.25324681806838034,72,0,0,0,0,24,0,0,0,0,0,0
3c7e78d45f,4828,0.06735208898990404,4.930180310484668,0,0,0,0.3241507870753935,40,0,0,0,0,0,0,0,0,0,0,0
87b75108d6,13416,0.05983483098045936,5.007501280107384,0,0,0,0.28279666070363746,36,0,0,0,0,3,0,0,0,0,0,0
fd08eb7d30,79839,0.0593532339867451,5.03955349873394,1,0,0,0.2527586768371347,65,0,0,0,0,29,0,0,0,0,0,0
09947c8e1d,44345,0.06350754045895896,5.238574736897359,1,0,0,0.2795580110497238,61,0,0,0,0,37,0,0,0,0,0,0
597a948b4f,15570,0.07403782277586034,4.894180087177945,0,0,0,0.3299935773924213,49,0,0,0,0,0,0,0,0,0,0,0
acd815135e,3188,0.09561073668553909,5.402787769858033,0,0,0,0.3641781681304893,37,0,0,0,0,0,0,0,0,0,0,0
0903fa5465,19472,0.05615765848095436,5.006304410249211,0,0,0,0.26571487263763355,68,0,0,0,0,2,0,0,0,0,0,0
c283c8c93f,86449,0.06435979724432704,5.281538801267187,0,0,0,0.258024962694768,97,0,0,0,0,12,0,0,0,0,0,0
caed808c67,9425,0.06816386178074604,4.976069115278515,0,0,0,0.36583554376657823,52,0,0,0,0,3,0,0,0,0,0,0
3dba91e157,23243,0.06696792936091678,5.155430348960704,4,0,0,0.3402744912446758,49,0,0,0,0,20,0,0,0,0,0,0
e47a30b1ff,141771,0.06593022354519712,5.138361804233675,0,0,0,0.2579653102538601,64,0,0,0,0,49,0,0,0,0,0,0
ea410663ce,43657,0.06628218970153446,5.014717855532782,0,0,0,0.2630276931534462,54,0,0,0,0,54,0,0,0,0,0,0
ea3b1e3294,22554,0.06790790566936597,5.002075989427581,0,0,0,0.2556530992285182,48,0,0,0,0,0,0,0,0,0,0,0
14208768a9,9521,0.05556167745955645,5.236562727699563,0,0,0,0.3216048734376641,68,0,0,0,0,0,0,0,0,0,0,0
b19d002537,20806,0.062189014625978034,5.19258378955155,0,0,0,0.2747765067768913,54,0,0,0,0,30,0,0,0,0,0,0
5407b359d3,6512,0.06488636505147026,5.072642383193901,0,0,0,0.35411547911547914,88,0,0,0,0,2,0,0,0,0,0,0
399c7f1240,4148,0.061955651504416176,5.140796085086808,0,0,0,0.28230472516875604,69,0,0,0,0,0,0,0,0,0,0,0
ac867fa4f2,18384,0.06203619891935765,5.070132320855768,0,0,0,0.2819843342036554,57,0,0,0,0,1,0,0,0,0,0,0
ade35c4246,28238,0.06412618700400834,5.209590250536114,2,0,0,0.24605142007224307,58,0,0,0,0,4,0,0,0,0,0,0
07eb635a5a,7447,0.06619520355881536,4.962816150511488,0,0,0,0.28709547468779373,35,0,0,0,0,0,0,0,0,0,0,0
3927adcd39,114782,0.0663158714607125,5.026666920243671,0,0,0,0.2578365945880016,62,0,1,0,0,45,0,0,0,0,0,0
590289c256,7070,0.0557562823355876,5.071653087908415,0,0,0,0.3318246110325318,48,0,0,0,0,16,0,0,0,0,0,0
a1715a29e5,9864,0.06653724969634685,4.894641220360402,0,0,0,0.3156934306569343,38,0,0,0,0,3,0,0,0,0,0,0
d9aad6f9c2,5487,0.10282882000943674,4.333828385189117,0,0,0,0.29779478767997086,47,0,0,0,0,0,0,0,0,0,0,0
1819e315ae,22755,0.047760253366343534,5.575350016199874,1,0,0,0.3180399912107229,75,0,0,0,0,10,0,0,0,0,0,0
60909c440a,59416,0.06837418159490742,5.123666250171805,1,0,0,0.2598458327723172,64,0,2,0,0,68,0,0,0,0,0,0
